#GeneSignatureID	Rank	FeatureID	FeatureDescription	FeatureAnnotations	FeatureDatabase	AUC	NES	CandidateTargetIDs	TopTargetIDs	TopTargetRanks
Project2	169	GSM1208746_batch2_chrom1_LoVo_FOXG1_PassedQC_peaks_hg19	FOXG1 ChIP-seq in LoVo		TF binding sites	0.03314988364	1.188386372			
Project2	170	GSM1208730_batch2_chrom1_LoVo_E2F7_PassedQC_peaks_hg19	E2F7 ChIP-seq in LoVo		TF binding sites	0.03312786968	1.187024607			
Project2	171	ENCFF001UMV	GABPA ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.0330806969	1.184106537			
Project2	172	ENCFF001TWI	BCL11A ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.03304295868	1.181772082			
Project2	173	ENCFF787JTR	SMAD5 ChIP-seq on human K562		TF binding sites	0.03299264105	1.178659475			
Project2	174	ENCFF380ZBB	CREM ChIP-seq on human K562		TF binding sites	0.03298635134	1.178270399			
Project2	175	ENCFF001VKC	RCOR1 ChIP-seq on human HepG2 produced by the Snyder lab		TF binding sites	0.03295175797	1.176130482			
Project2	176	GSM1208743_batch2_chrom1_LoVo_ZFHX3_PassedQC_peaks_hg19	ZFHX3 ChIP-seq in LoVo		TF binding sites	0.03267501101	1.159011143			
Project2	177	ENCFF001TSJ	GAbisphenol A ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.03256179634	1.152007778			
Project2	178	ENCFF001UTA	POLR2A ChIP-seq on human HepG2		TF binding sites	0.03252091326	1.149478784			
Project2	179	ENCFF001USU	MYC ChIP-seq on human HeLa-S3		TF binding sites	0.03247688534	1.146755253			
Project2	180	ENCFF001TSK	GAbisphenol A ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.03243600226	1.14422626			
Project2	181	ENCFF001TWN	CEBPB ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.03240140889	1.142086343			
Project2	182	ENCFF001UBO	MAX ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.03237939493	1.140724577			
Project2	183	ENCFF001UAF	TAF1 ChIP-seq protocol PCR1x on human GM12891		TF binding sites	0.03232593245	1.137417432			
Project2	184	ENCFF001UGP	MBD4 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.0323227876	1.137222894			
Project2	185	ENCFF001TZH	TAF1 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.03228190452	1.134693901			
Project2	186	ENCFF001TUO	EGR1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.03224102145	1.132164908			
Project2	187	ENCFF001TZU	PAX5 ChIP-seq protocol v041610.1 on human GM12891		TF binding sites	0.03219699352	1.129441377			
Project2	188	ENCFF001VFU	ZNF143 ChIP-seq on human GM12878		TF binding sites	0.03209635826	1.123216163			
Project2	189	ENCFF001VIP	IRF3 ChIP-seq on human HeLa-S3		TF binding sites	0.03204918548	1.120298094			
Project2	190	ENCFF625XSZ	CREM ChIP-seq on human GM12878		TF binding sites	0.03201459211	1.118158176			
Project2	191	ENCFF001TZG	TAF1 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.03199257815	1.116796411			
Project2	192	ENCFF001UCZ	TEAD4 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.03192653626	1.112711114			
Project2	193	GSM1208723_batch2_chrom1_LoVo_DLX1_PassedQC_peaks_hg19	DLX1 ChIP-seq in LoVo		TF binding sites	0.03186678407	1.109014893			
Project2	194	ENCFF001UMM	EGR1 ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.03181646644	1.105902286			
Project2	195	ENCFF001TRK	ATF3 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.03176614881	1.102789679			
Project2	196	ENCFF001UBJ	GABPA ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.03170010692	1.098704382			
Project2	197	ENCFF001VKQ	EP300 ChIP-seq on human HepG2		TF binding sites	0.03168123781	1.097537155			
Project2	198	ENCFF001VQA	STAT3 ChIP-seq on human MCF10A-Er-Src treated with 0.01% ethanol		TF binding sites	0.03154915403	1.089366561			
Project2	199	GSM1208671_batch1_chrom1_LoVo_RFX2_PassedQC_peaks_hg19	RFX2 ChIP-seq in LoVo		TF binding sites	0.03151456066	1.087226644			
Project2	200	GSM1208758_batch2_chrom1_LoVo_HOXC6_PassedQC_peaks_hg19	HOXC6 ChIP-seq in LoVo		TF binding sites	0.03135102837	1.077110671			
Project2	201	ENCFF001UIH	ZBTB7A ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.03112145418	1.062909402			
Project2	202	ENCFF001UIK	GABPA ChIP-seq protocol v042211.1 on human HL-60		TF binding sites	0.03100509466	1.055711498			
Project2	203	ENCFF001UAP	TAF1 ChIP-seq protocol v041610.2 on human GM12892		TF binding sites	0.03094219762	1.051820739			
Project2	204	ENCFF001UGR	MYBL2 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.03092961821	1.051042588			
Project2	205	ENCFF001UCG	SIN3A ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.0309107491	1.04987536			
Project2	206	ENCFF001TZT	ZEB1 ChIP-seq protocol v041610.2 on human GM12878		TF binding sites	0.03083527266	1.045206449			
Project2	207	ENCFF001UJQ	E2F6 ChIP-seq protocol v041610.2 on human K562		TF binding sites	0.03070947858	1.037424932			
Project2	208	ENCFF001UEB	MAX ChIP-seq protocol v042211.1 on human HCT-116		TF binding sites	0.03058682936	1.029837952			
Project2	209	GSM1208702_batch1_chrom1_LoVo_ZBTB7B_PassedQC_peaks_hg19	ZBTB7B ChIP-seq in LoVo		TF binding sites	0.03056796025	1.028670725			
Project2	210	ENCFF001TTR	TAF1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.03053336688	1.026530807			
Project2	211	GSM1208634_batch1_chrom1_LoVo_HOXA1_PassedQC_peaks_hg19	HOXA1 ChIP-seq in LoVo		TF binding sites	0.03053022203	1.026336269			
Project2	212	ENCFF001TUK	CREB1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.03039813825	1.018165676			
Project2	213	ENCFF001VIJ	ELK1 ChIP-seq on human HeLa-S3 produced by the Snyder lab		TF binding sites	0.03037297943	1.016609372			
Project2	214	ENCFF001VPS	FOS ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 12 hours		TF binding sites	0.0301465501	1.002602641			
Project2	215	ENCFF001VHJ	POLR2A ChIP-seq on human HCT-116		TF binding sites	0.03011510158	1.000657261			
Project2	216	ENCFF001ULE	SIX5 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.02995156928	0.9905412887			
Project2	217	ENCFF001VEW	NRF1 ChIP-seq on human GM12878		TF binding sites	0.02982892006	0.9829543091			
Project2	218	ENCFF001SVH	ChIP-seq on human H1-hESC HDAC6		TF binding sites	0.02979118184	0.9806198538			
Project2	219	ENCFF001TUN	EGR1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.02964022895	0.9712820328			
Project2	220	GSM1208776_batch2_chrom1_LoVo_NFKB2_PassedQC_peaks_hg19	NFKB2 ChIP-seq in LoVo		TF binding sites	0.02959934587	0.9687530396			
Project2	221	ENCFF001TXM	MTA3 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02949556576	0.9623332876			
Project2	222	ENCFF974HNU	CREM ChIP-seq on human K562		TF binding sites	0.02944524813	0.9592206806			
Project2	223	ENCFF001TWP	CREB1 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02942952387	0.9582479909			
Project2	224	GSM1208649_batch1_chrom1_LoVo_MEF2C_PassedQC_peaks_hg19	MEF2C ChIP-seq in LoVo		TF binding sites	0.02942323417	0.957858915			
Project2	225	ENCFF001UCT	TAF1 ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.02932574376	0.9518282389			
Project2	226	ENCFF001UFM	CREB1 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.0293100195	0.9508555492			
Project2	227	ENCFF001TTD	PBX3 ChIP-seq protocol v042211.1 on human A549		TF binding sites	0.02925655702	0.9475484043			
Project2	228	ENCFF001UGQ	MYBL2 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.02919994968	0.9440467214			
Project2	229	ENCFF001TAC	ChIP-seq on human K562 RNF2		TF binding sites	0.02919680483	0.9438521834			
Project2	230	ENCFF001SUC	ChIP-seq on human GM12878 EZH2		TF binding sites	0.02919365998	0.9436576455			
Project2	231	ENCFF001UFD	TAF1 ChIP-seq protocol PCR1x on human HeLa-S3		TF binding sites	0.02915906661	0.9415177282			
Project2	232	GSM1208622_batch1_chrom1_LoVo_GLI2_PassedQC_peaks_hg19	GLI2 ChIP-seq in LoVo		TF binding sites	0.02894521668	0.9282891484			
Project2	233	ENCFF001UOU	TAF1 ChIP-seq protocol v041610.1 on human PFSK-1		TF binding sites	0.0288917542	0.9249820034			
Project2	234	ENCFF001UIG	ZBTB7A ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.02887917479	0.9242038516			
Project2	235	ENCFF001TTI	POLR2A ChIP-seq (protocol PCR2x) on A549 treated with ethanol at 0.02%		TF binding sites	0.02882885716	0.9210912446			
Project2	236	ENCFF001UHK	SIN3A ChIP-seq protocol PCR1x on human HepG2		TF binding sites	0.02878168438	0.9181731756			
Project2	237	ENCFF001VID	MYC ChIP-seq on human HeLa-S3		TF binding sites	0.0285521102	0.903971906			
Project2	238	ENCFF001UOS	SIN3A ChIP-seq protocol v041610.1 on human PFSK-1		TF binding sites	0.02851122712	0.9014429128			
Project2	239	ENCFF001UIL	GABPA ChIP-seq protocol v042211.1 on human HL-60		TF binding sites	0.02843575068	0.8967740023			
Project2	240	ENCFF001TAG	ChIP-seq on human K562 SUZ12		TF binding sites	0.0283099566	0.8889924848			
Project2	241	ENCFF001TZV	PAX5 ChIP-seq protocol v041610.1 on human GM12891		TF binding sites	0.02829423234	0.8880197951			
Project2	242	GSM1208590_batch1_chrom1_LoVo_ARNT_PassedQC_peaks_hg19	ARNT ChIP-seq in LoVo		TF binding sites	0.02819674193	0.881989119			
Project2	243	ENCFF001VMV	MYC ChIP-seq on human K562		TF binding sites	0.02816529341	0.8800437396			
Project2	244	ENCFF001UCO	SP4 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.02815900371	0.8796546637			
Project2	245	ENCFF001VPT	FOS ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 4 hours		TF binding sites	0.02812755519	0.8777092844			
Project2	246	ENCFF001VES	NFE2 ChIP-seq on human GM12878		TF binding sites	0.02809925153	0.8759584429			
Project2	247	ENCFF001UEA	MAX ChIP-seq protocol v042211.1 on human HCT-116		TF binding sites	0.02804578904	0.872651298			
Project2	248	ENCFF001VGO	BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab		TF binding sites	0.02797345745	0.8681769254			
Project2	249	ENCFF001VIV	MXI1 ChIP-seq on human HeLa-S3		TF binding sites	0.02793571923	0.8658424701			
Project2	250	ENCFF001VDV	POLR2A ChIP-seq on human GM10847		TF binding sites	0.02790741556	0.8640916287			
Project2	251	ENCFF001UCI	SIX5 ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.0278854016	0.8627298631			
Project2	252	ENCFF001UQX	USF1 ChIP-seq (protocol v041610.2) on SK-N-SH treated with 6uM retinoic acid for 48 hours		TF binding sites	0.02777218693	0.8557264973			
Project2	253	ENCFF001UJV	ETS1 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.02767155167	0.8495012833			
Project2	254	ENCFF001UIW	ATF3 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.027643248	0.8477504418			
Project2	255	ENCFF001VHC	RFX5 ChIP-seq on human H1-hESC		TF binding sites	0.02744826719	0.8356890896			
Project2	256	ENCFF001UDU	ELF1 ChIP-seq protocol v042211.1 on human HCT-116		TF binding sites	0.02738537015	0.8317983309			
Project2	257	ENCFF001UQM	USF1 ChIP-seq protocol v042211.1 on human SK-N-SH		TF binding sites	0.027218693	0.8214878201			
Project2	258	ENCFF001VED	CTCF ChIP-seq on human GM12878		TF binding sites	0.02720611359	0.8207096684			
Project2	259	ENCFF001UKA	GABPA ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.02700484307	0.8082592403			
Project2	260	GSM1208595_batch1_chrom1_LoVo_CASP8AP2_PassedQC_peaks_hg19	CASP8AP2 ChIP-seq in LoVo		TF binding sites	0.02693565633	0.8039794057			
Project2	261	ENCFF001USI	POLR2A ChIP-seq on human GM12878		TF binding sites	0.02686332474	0.7995050331			
Project2	262	ENCFF001VLF	USF2 ChIP-seq on human HepG2		TF binding sites	0.02682558651	0.7971705778			
Project2	263	GSM1208606_batch1_chrom1_LoVo_E2F2_PassedQC_peaks_hg19	E2F2 ChIP-seq in LoVo		TF binding sites	0.0268004277	0.7956142743			
Project2	264	ENCFF001ULC	SIX5 ChIP-seq protocol PCR1x on human K562		TF binding sites	0.02671237185	0.790167212			
Project2	265	ENCFF001TZZ	POLR2A ChIP-seq protocol PCR1x on human GM12891		TF binding sites	0.02666834392	0.7874436809			
Project2	266	ENCFF001ULG	SP1 ChIP-seq protocol PCR1x on human K562		TF binding sites	0.02666834392	0.7874436809			
Project2	267	GSM1208739_batch2_chrom1_LoVo_ETV7_PassedQC_peaks_hg19	ETV7 ChIP-seq in LoVo		TF binding sites	0.02660544688	0.7835529221			
Project2	268	ENCFF001UQD	SIN3A ChIP-seq protocol v041610.1 on human SK-N-SH		TF binding sites	0.02658972262	0.7825802324			
Project2	269	ENCFF001UQG	TAF1 ChIP-seq protocol v041610.1 on human SK-N-SH		TF binding sites	0.0265519844	0.7802457772			
Project2	270	ENCFF001TSZ	REST ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.02650481162	0.7773277081			
Project2	271	ENCFF001TWE	ATF3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02642304547	0.7722697217			
Project2	272	ENCFF001VPV	MYC ChIP-seq on human MCF10A-Er-Src treated with 0.01% ethanol		TF binding sites	0.02636958299	0.7689625767			
Project2	273	ENCFF614MQX	SMAD5 ChIP-seq on human K562		TF binding sites	0.02630983081	0.7652663559			
Project2	274	ENCFF001XSA	CTCF ChIP-seq on human HPF		TF binding sites	0.02614315366	0.7549558452			
Project2	275	ENCFF001UCL	SP1 ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.0261274294	0.7539831555			
Project2	276	ENCFF001UNT	HAIB ChIP TAF1 in MCF-7		TF binding sites	0.02608654632	0.7514541623			
Project2	277	ENCFF001VFB	POLR2A ChIP-seq on human GM12878		TF binding sites	0.02607711177	0.7508705485			
Project2	278	ENCFF001UMW	GABPA ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.02602364929	0.7475634035			
Project2	279	ENCFF001UKP	PML ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.02601421473	0.7469797897			
Project2	280	ENCFF001UQB	RXRA ChIP-seq protocol v042211.1 on human SK-N-SH		TF binding sites	0.02597647651	0.7446453344			
Project2	281	GSM1208646_batch1_chrom1_LoVo_MED12_PassedQC_peaks_hg19	MED12 ChIP-seq in LoVo		TF binding sites	0.02596075225	0.7436726447			
Project2	282	ENCFF001VGH	RELA ChIP-seq on human GM18951 treated with TNFa		TF binding sites	0.02583810303	0.7360856651			
Project2	283	GSM1208670_batch1_chrom1_LoVo_RFX1_PassedQC_peaks_hg19	RFX1 ChIP-seq in LoVo		TF binding sites	0.02575633688	0.7310276787			
Project2	284	ENCFF001TXR	NFIC ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02572174351	0.7288877614			
Project2	285	ENCFF001TXP	NFATC1 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02567771558	0.7261642303			
Project2	286	ENCFF001TVQ	TAF1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.02566199132	0.7251915406			
Project2	287	ENCFF001VIW	NFYA ChIP-seq on human HeLa-S3		TF binding sites	0.02562739795	0.7230516233			
Project2	288	GSM1208626_batch1_chrom1_LoVo_GMEB2_PassedQC_peaks_hg19	GMEB2 ChIP-seq in LoVo		TF binding sites	0.02557079062	0.7195499404			
Project2	289	ENCFF001UCM	SP2 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.0255393421	0.717604561			
Project2	290	ENCFF001VKT	POLR2A ChIP-seq on human HepG2		TF binding sites	0.02539467891	0.7086558158			
Project2	291	ENCFF001VIX	NFYB ChIP-seq on human HeLa-S3		TF binding sites	0.02515881502	0.6940654704			
Project2	292	ENCFF001TUJ	CREB1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.02498899302	0.6835604218			
Project2	293	ENCFF001ULH	SP2 ChIP-seq protocol v041610.2 on human K562		TF binding sites	0.02489464746	0.6777242836			
Project2	294	ENCFF001VEG	ELK1 ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.02471224605	0.6664410832			
Project2	295	ENCFF001VGA	POLR2A ChIP-seq on human GM12892		TF binding sites	0.0247028115	0.6658574694			
Project2	296	ENCFF001TXN	MTA3 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02464620416	0.6623557865			
Project2	297	ENCFF001TYX	SIX5 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02464305931	0.6621612485			
Project2	298	ENCFF001UQF	TAF1 ChIP-seq protocol v041610.1 on human SK-N-SH		TF binding sites	0.02438203661	0.6460145996			
Project2	299	ENCFF001VRF	TRIM28 ChIP-seq on human U2OS		TF binding sites	0.02429712561	0.6407620753			
Project2	300	ENCFF001TWB	ATF2 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02422479401	0.6362877027			
Project2	301	GSM1208642_batch1_chrom1_LoVo_KLF5_PassedQC_peaks_hg19	KLF5 ChIP-seq in LoVo		TF binding sites	0.02417447638	0.6331750957			
Project2	302	GSM1208788_batch2_chrom1_LoVo_RARG_PassedQC_peaks_hg19	RARG ChIP-seq in LoVo		TF binding sites	0.02405182716	0.6255881161			
Project2	303	ENCFF001TYB	PAX5 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02402666834	0.6240318126			
Project2	304	ENCFF001UFC	TAF1 ChIP-seq protocol PCR1x on human HeLa-S3		TF binding sites	0.02397949557	0.6211137435			
Project2	305	ENCFF001VGC	POLR2A ChIP-seq on human GM15510		TF binding sites	0.02389143971	0.6156666812			
Project2	306	ENCFF001TWC	ATF2 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02388515001	0.6152776054			
Project2	307	ENCFF001VNZ	NFYB ChIP-seq on human K562		TF binding sites	0.02387571545	0.6146939915			
Project2	308	ENCFF001UJI	CREB1 ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.02386313605	0.6139158398			
Project2	309	GSM1208673_batch1_chrom1_LoVo_RXRA_PassedQC_peaks_hg19	RXRA ChIP-seq in LoVo		TF binding sites	0.02385999119	0.6137213019			
Project2	310	ENCFF001UKZ	SIN3A ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.02384741179	0.6129431501			
Project2	311	ENCFF001TSW	JUND ChIP-seq (protocol v041610.2) on A549 treated with ethanol at 0.02%		TF binding sites	0.02380967356	0.6106086948			
Project2	312	ENCFF001TYD	PBX3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02374363167	0.6065233981			
Project2	313	ENCFF001VPX	E2F4 ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 36 hours		TF binding sites	0.02366186553	0.6014654117			
Project2	314	GSM1208635_batch1_chrom1_LoVo_HOXA7_PassedQC_peaks_hg19	HOXA7 ChIP-seq in LoVo		TF binding sites	0.02362098245	0.5989364185			
Project2	315	ENCFF001TVW	USF1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.02360840304	0.5981582668			
Project2	316	ENCFF001TST	NR3C1 ChIP-seq (protocol PCR2x) on A549 treated with dexamethasone at 100nM		TF binding sites	0.02358953393	0.5969910391			
Project2	317	ENCFF001VMH	FOS ChIP-seq on human K562		TF binding sites	0.02334738034	0.5820116179			
Project2	318	ENCFF001TZL	TCF3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02319642745	0.5726737968			
Project2	319	ENCFF001TWX	ELF1 ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.0230297503	0.5623632861			
Project2	320	ENCFF001UAS	ATF2 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.02299515693	0.5602233688			
Project2	321	ENCFF001SZP	ChIP-seq on human K562 HDAC1		TF binding sites	0.02288508711	0.5534145409			
Project2	322	ENCFF001UQY	USF1 ChIP-seq (protocol v041610.2) on SK-N-SH treated with 6uM retinoic acid for 48 hours		TF binding sites	0.02285678345	0.5516636995			
Project2	323	ENCFF001UQC	RXRA ChIP-seq protocol v042211.1 on human SK-N-SH		TF binding sites	0.02284734889	0.5510800857			
Project2	324	ENCFF001VNM	IRF1 ChIP-seq on human K562 treated with IFNg30 produced by the Snyder lab		TF binding sites	0.02259890559	0.5357115885			
Project2	325	ENCFF001TXQ	NFIC ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02256116737	0.5333771333			
Project2	326	ENCFF001TTA	REST ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.0225328637	0.5316262918			
Project2	327	ENCFF001VKS	POLR2A ChIP-seq on human HepG2 treated with forskolin		TF binding sites	0.02251399459	0.5304590642			
Project2	328	ENCFF001TWU	EGR1 ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.02247940122	0.5283191469			
Project2	329	ENCFF001UDJ	TAF1 ChIP-seq protocol v042211.1 on human H1-neurons		TF binding sites	0.02243851815	0.5257901537			
Project2	330	ENCFF001TWV	EGR1 ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.02241650418	0.5244283881			
Project2	331	ENCFF001TTP	SP1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.02230643437	0.5176195603			
Project2	332	ENCFF001VFL	STAT1 ChIP-seq on human GM12878		TF binding sites	0.02213975722	0.5073090495			
Project2	333	ENCFF001XQM	CTCF ChIP-seq on human HCT-116		TF binding sites	0.02166173973	0.4777392829			
Project2	334	ENCFF001TWK	BCL3 ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.02162085666	0.4752102897			
Project2	335	ENCFF001XPQ	CTCF ChIP-seq on human HAc		TF binding sites	0.02160198755	0.474043062			
Project2	336	ENCFF001XLM	CTCF ChIP-seq on human A549		TF binding sites	0.02146046921	0.4652888548			
Project2	337	ENCFF001SUR	ChIP-seq on human H1-hESC CHD1		TF binding sites	0.02140386188	0.4617871719			
Project2	338	ENCFF001VGN	BACH1 ChIP-seq on human H1-hESC produced by the Snyder lab		TF binding sites	0.02137870306	0.4602308684			
Project2	339	ENCFF001VPZ	POLR2A ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 36 hours		TF binding sites	0.02129379206	0.4549783441			
Project2	340	ENCFF001VGK	POLR2A ChIP-seq on human GM19099		TF binding sites	0.02123089502	0.4510875853			
Project2	341	ENCFF001TZK	TCF3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.02119944651	0.4491422059			
Project2	342	ENCFF001XSQ	CTCF ChIP-seq on human HVMF		TF binding sites	0.02116485314	0.4470022886			
Project2	343	ENCFF001TXO	NFATC1 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.02097616202	0.4353300123			
Project2	344	ENCFF001TWA	ZBTB7A ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.02092269954	0.4320228673			
Project2	345	ENCFF001ULI	SP2 ChIP-seq protocol v041610.2 on human K562		TF binding sites	0.02085036795	0.4275484947			
Project2	346	ENCFF001XUA	CTCF ChIP-seq on human WERI-Rb-1		TF binding sites	0.02076545695	0.4222959704			
Project2	347	ENCFF001VFW	ZNF384 ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.02073400843	0.420350591			
Project2	348	ENCFF001VLS	MXI1 ChIP-seq on human IMR90 produced by the Snyder lab		TF binding sites	0.02063966287	0.4145144529			
Project2	349	ENCFF001VHN	POLR2A ChIP-seq on human HEK293		TF binding sites	0.02063651802	0.4143199149			
Project2	350	ENCFF001XOJ	CTCF ChIP-seq on human GM12870		TF binding sites	0.02062393861	0.4135417632			
Project2	351	GSM1208729_batch2_chrom1_LoVo_E2F3_PassedQC_peaks_hg19	E2F3 ChIP-seq in LoVo		TF binding sites	0.02055160702	0.4090673906			
Project2	352	ENCFF001XNU	CTCF ChIP-seq on human GM12866		TF binding sites	0.02054217246	0.4084837768			
Project2	353	GSM1208644_batch1_chrom1_LoVo_LHX2_PassedQC_peaks_hg19	LHX2 ChIP-seq in LoVo		TF binding sites	0.0205264482	0.4075110871			
Project2	354	ENCFF001UGO	MBD4 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.02048870998	0.4051766318			
Project2	355	ENCFF001UST	POLR2A ChIP-seq on human H1-hESC		TF binding sites	0.02039750928	0.3995350316			
Project2	356	ENCFF001VOS	STAT1 ChIP-seq on human K562 treated with IFNa for 30 minutes		TF binding sites	0.02037235046	0.3979787281			
Project2	357	ENCFF001XPH	CTCF ChIP-seq on human GM12875		TF binding sites	0.02033146739	0.3954497349			
Project2	358	ENCFF001XPT	CTCF ChIP-seq on human HA-sp		TF binding sites	0.02013648657	0.3833883827			
Project2	359	ENCFF001XPY	CTCF ChIP-seq on human HBMEC		TF binding sites	0.01999182339	0.3744396375			
Project2	360	ENCFF001VFZ	RELA ChIP-seq on human GM12892 treated with TNFa		TF binding sites	0.01974023523	0.3588766025			
Project2	361	ENCFF001ULO	TAF1 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.01962073086	0.3514841608			
Project2	362	ENCFF001VPH	USF2 ChIP-seq on human K562		TF binding sites	0.01957984779	0.3489551676			
Project2	363	ENCFF001UMH	ZBTB7A ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.01954210957	0.3466207123			
Project2	364	ENCFF001XNX	CTCF ChIP-seq on human GM12867		TF binding sites	0.01950122649	0.3440917191			
Project2	365	ENCFF001ULB	SIX5 ChIP-seq protocol PCR1x on human K562		TF binding sites	0.01927794201	0.3302795255			
Project2	366	GSM1208768_batch2_chrom1_LoVo_MAZ_PassedQC_peaks_hg19	MAZ ChIP-seq in LoVo		TF binding sites	0.01914271338	0.3219143942			
Project2	367	ENCFF001UMB	YY1 ChIP-seq protocol v041610.2 on human K562		TF binding sites	0.01912384427	0.3207471665			
Project2	368	ENCFF001VNY	NFYA ChIP-seq on human K562		TF binding sites	0.0190955406	0.3189963251			
